internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,action_date,generated_internal_id
276029122,04TN,US FOODS INC,2012-06-01,2012-06-05,29849.08,,CONT_AWD_04TN_9700_SPM30011D3442_9700
278127340,15B41624F00000040,"INFLIGHT MEDICAL SERVICES INTERNATIONAL, INC.",2024-05-20,2024-05-30,29847.0,,CONT_AWD_15B41624F00000040_1540_47QMCB23D0009_4732
349799320,W912D222F0063,KGL CAR RENTAL COMPANY,2022-06-21,2023-06-22,29842.1,,CONT_AWD_W912D222F0063_9700_W912D222A0007_9700
306802106,HHSI245201300847G,"CHG COMPANIES, INC.",2013-04-02,2013-05-31,29832.0,,CONT_AWD_HHSI245201300847G_7527_V797P7353A_3600
281191561,47QMCA21F0FM2,GENERAL MOTORS LLC,2021-04-22,2022-02-16,29822.0,,CONT_AWD_47QMCA21F0FM2_4732_47QMCA20D004C_4732
334877040,SPE60522FLH4A,"PINNACLE PETROLEUM, INC.",2021-11-16,2021-11-22,29820.04,,CONT_AWD_SPE60522FLH4A_9700_SPE60520D4516_9700
353521891,SPE2DB25FJX56,AMERISOURCEBERGEN DRUG CORP,2025-09-15,2025-10-06,29813.58,,CONT_AWD_SPE2DB25FJX56_9700_SPE2DB22D2206_9700
296037906,DJBP0414MC170002,"FEDERAL PRISON INDUSTRIES, INC",2013-01-08,2013-03-07,29806.06,,CONT_AWD_DJBP0414MC170002_1540_DJBP0700NASBPA069_1540
347683147,VA24117E1269,"DEPUY SYNTHES SALES, INC.",2017-09-29,2017-09-29,29797.08,,CONT_AWD_VA24117E1269_3600_VA11917D0007_3600
349819366,W912DS13F0017,"PREMIER & COMPANIES, INC.",2013-08-15,2013-08-27,29796.0,,CONT_AWD_W912DS13F0017_9700_GS21F0035T_4730
310538956,N4008518F6431,"CAMBRIDGE MARINE CONSTRUCTION, INC.",2018-09-14,2018-12-10,29791.24,,CONT_AWD_N4008518F6431_9700_N4008518D7301_9700
316019051,SPE2D822FCT94,MCKESSON CORPORATION,2022-02-17,2022-02-18,29789.18,,CONT_AWD_SPE2D822FCT94_9700_SPM2DX13D1000_9700
349985209,W912K313F0004,"CONSOLIDATED STORAGE COMPANIES, INC.",2013-01-15,2013-03-01,29784.39,,CONT_AWD_W912K313F0004_9700_GS27F5057C_4730
299100383,GS01B0458010059,"SHEIN, DONALD",2010-01-01,2010-09-30,29767.29,,CONT_AWD_GS01B0458010059_4740_GS01B04580_4740
291533085,75H70523P00011,CEPHEID,2022-12-16,2022-12-31,29750.0,,CONT_AWD_75H70523P00011_7527_-NONE-_-NONE-
348791645,VA797MP0589,"RANGER TEAM, LLC , THE",2010-04-13,2010-04-20,29748.6,,CONT_AWD_VA797MP0589_3600_-NONE-_-NONE-
273279175,0019,HYMAN CO LTD,2007-07-01,2008-06-30,29745.0,,CONT_AWD_0019_9700_W91QVN04D0048_9700
296631441,DJU4500481129,VELCRO USA INC,2014-02-27,2014-05-01,29738.0,,CONT_AWD_DJU4500481129_1540_DJU4600003957_1540
349232432,W911KF21F0054,"CACI IDT, LLC",2021-03-04,2021-03-31,29734.5,,CONT_AWD_W911KF21F0054_9700_W52P1J16D0020_9700
291838002,80NSSC22FA566,"COUNTERTRADE PRODUCTS, INC.",2022-07-20,2022-10-04,29726.7,,CONT_AWD_80NSSC22FA566_8000_NNG15SC65B_8000
348458853,VA521C15260,"FCX, LLC",2011-08-26,2011-10-31,29718.9,,CONT_AWD_VA521C15260_3600_-NONE-_-NONE-
305412955,GSRPNNEA9030,GENERAL MOTORS LLC,2010-04-13,2010-07-12,29700.0,,CONT_AWD_GSRPNNEA9030_4730_GS30FW0005_4730
299063643,GR73,AMERISOURCEBERGEN DRUG CORP,2009-06-04,2009-06-04,29692.0,,CONT_AWD_GR73_9700_SPM20005D1029_9700
335296445,SPE60719FCDK5,US21 INC,2019-03-08,2019-03-08,29680.22,,CONT_AWD_SPE60719FCDK5_9700_SPE60017D0162_9700
353171348,SPE2D825F2X17,AMERISOURCEBERGEN DRUG CORP,2025-09-03,2025-09-04,29680.2,,CONT_AWD_SPE2D825F2X17_9700_SPE2DX22D0080_9700
305513816,GSRPNNIG2724,BRASADA FORD LTD,2014-04-07,2014-10-04,29658.0,,CONT_AWD_GSRPNNIG2724_4732_GS30FW0025_4730
278210513,15DD0S24F00000072,METLANG LLC,2023-10-16,2023-11-24,29654.62,,CONT_AWD_15DD0S24F00000072_1524_15DDHQ20A00000023_1524
333854498,SPE4A725F6562,GENTEX CORP,2025-06-20,2025-09-16,29645.44,,CONT_AWD_SPE4A725F6562_9700_SPE4AX17D9402_9700
316490373,SPE2DB22FW93J,AMERISOURCEBERGEN DRUG CORP,2022-09-28,2022-09-29,29633.66,,CONT_AWD_SPE2DB22FW93J_9700_SPE2DB20D2200_9700
348531467,VA5581PB632,"HILL-ROM, INC.",2011-03-16,2011-03-16,29626.32,,CONT_AWD_VA5581PB632_3600_-NONE-_-NONE-
347903911,VA24812F3844,"ST. JUDE MEDICAL, LLC",2012-05-08,2012-05-08,29625.0,,CONT_AWD_VA24812F3844_3600_-NONE-_-NONE-
299171492,GS03B0131410273,"BICKEY, DANIEL AND CYNTHIA",2010-07-01,2010-09-30,29624.25,,CONT_AWD_GS03B0131410273_4740_GS03B01314_4740
347770305,VA24513P0923,"DEPUY ORTHOPAEDICS, INC.",2013-02-01,2013-02-01,29615.03,,CONT_AWD_VA24513P0923_3600_-NONE-_-NONE-
298821705,FW93,"ASRC FEDERAL FACILITIES LOGISTICS, LLC",2009-10-23,2009-11-17,29615.0,,CONT_AWD_FW93_9700_SPM50004DBP24_9700
277231275,1202SB24M2096,"OVERPECK LOGGING, LLC",2024-07-11,2024-08-05,29603.58,,CONT_AWD_1202SB24M2096_12C2_1202SB22T8021_12C2
295061087,D305,"CARDINAL HEALTH, INC.",2008-02-26,2008-02-26,29601.0,,CONT_AWD_D305_9700_SPM20005D3201_9700
321854192,SPE2DX19FT1RL,AMERISOURCEBERGEN DRUG CORP,2019-01-09,2019-01-10,29600.3,,CONT_AWD_SPE2DX19FT1RL_9700_SPE2DX15D2218_9700
353691622,36C25026P0225,"LUMENIS BE, INC.",2025-12-19,2026-12-18,29600.0,,CONT_AWD_36C25026P0225_3600_-NONE-_-NONE-
314646628,SPE2D621F1371,"GENESIS VISION, INC",2020-10-08,2020-10-15,29590.17,,CONT_AWD_SPE2D621F1371_9700_SPE2DE16D0020_9700
316899581,SPE2DB24FP71U,AMERISOURCEBERGEN DRUG CORP,2024-08-15,2024-08-16,29572.96,,CONT_AWD_SPE2DB24FP71U_9700_SPE2DB20D1109_9700
273430364,0024,FORT LEWIS BILLETING FUND,2010-07-01,2010-07-31,29561.0,,CONT_AWD_0024_9700_W911S809D0022_9700
278074545,15B21620PVA110009,KLOSTERMAN BAKING CO,2019-10-01,2019-12-31,29545.2,,CONT_AWD_15B21620PVA110009_1540_-NONE-_-NONE-
347976965,VA24914J1742,"RESTORATIVE HEALTH SERVICES, INC.",2014-04-02,2014-05-01,29535.0,,CONT_AWD_VA24914J1742_3600_VA24912A0063_3600
281163631,47QMCA20F0H5J,FORD MOTOR CO,2020-05-29,2020-10-26,29535.0,,CONT_AWD_47QMCA20F0H5J_4732_47QMCA20D0007_4732
342618368,SPM7L312M6715,"LONGHORN REGIONAL SERVICE CENTER, LLC",2012-08-21,2012-11-19,29528.32,,CONT_AWD_SPM7L312M6715_9700_-NONE-_-NONE-
276146460,0574,POWERWARE,2008-12-18,2009-12-31,29520.0,,CONT_AWD_0574_9700_FA820804D0001_9700
278874472,19QA1022F0173,QLM LIFE & MEDICAL INSURANCE COMPANY WLL,2022-04-17,2022-04-17,29519.45,,CONT_AWD_19QA1022F0173_1900_19QA1020D0001_1900
298588479,FA873022C0055,VIASAT INC,2022-05-26,2023-12-31,29500.0,,CONT_AWD_FA873022C0055_9700_-NONE-_-NONE-
279985364,36C24118P0929,"STONINGTON SERVICES, LLC",2018-03-13,2018-04-13,29500.0,,CONT_AWD_36C24118P0929_3600_-NONE-_-NONE-
343217155,SPRMM116PWE62,"CAMERON TECHNOLOGIES US, INC.",2016-04-12,2016-10-11,29498.0,,CONT_AWD_SPRMM116PWE62_9700_-NONE-_-NONE-
353346685,SPE2D825F24J8,AMERISOURCEBERGEN DRUG CORP,2025-09-08,2025-09-09,29490.32,,CONT_AWD_SPE2D825F24J8_9700_SPE2DX22D0069_9700
333479094,SPE4A722F156K,"MARATHONNORCO AEROSPACE, INC.",2022-09-16,2022-12-09,29484.0,,CONT_AWD_SPE4A722F156K_9700_SPE4A722D5526_9700
349826189,W912DW17P0152,PKJ INTERNATIONAL LLC,2017-08-31,2017-09-23,29472.0,,CONT_AWD_W912DW17P0152_9700_-NONE-_-NONE-
349014844,W560MY12F7022,WOODWAY USA INC,2012-01-25,2012-02-06,29465.0,,CONT_AWD_W560MY12F7022_9700_GS07F9707G_4730
297923136,FA282319PA013,BOSTON SCIENTIFIC NEUROMODULATION CORP,2019-01-25,2019-01-30,29461.0,,CONT_AWD_FA282319PA013_9700_-NONE-_-NONE-
350372307,W91GEU08P9393,MISCELLANEOUS FOREIGN AWARDEES,2008-05-01,2008-05-01,29460.0,,CONT_AWD_W91GEU08P9393_9700_-NONE-_-NONE-
309996441,N0018913PE313,HAMPTON RUBBER COMPANY,2013-07-11,2013-07-26,29459.2,,CONT_AWD_N0018913PE313_9700_-NONE-_-NONE-
325819215,SPE3SE24F0082,"JAL ENTERPRISES, INC.",2023-10-18,2024-01-16,29455.23,,CONT_AWD_SPE3SE24F0082_9700_SPE3SE23D5039_9700
305304515,GSP1112YE0026,"STAFFORD DATA, LLC",2011-11-07,2012-09-30,29454.64,,CONT_AWD_GSP1112YE0026_4740_GS11B00143_4740
272477343,0004,"BRYTON TECHNOLOGY, INC.",2015-06-01,2016-01-27,29447.43,,CONT_AWD_0004_9700_SPE7MX14D0095_9700
324132655,SPE30020F3X1M,ANHAM FZCO,2020-03-30,2020-04-16,29440.42,,CONT_AWD_SPE30020F3X1M_9700_SPM30012D3572_9700
280699101,4176,"HENRY SCHEIN, INC.",2009-08-25,2009-08-28,29436.0,,CONT_AWD_4176_9700_SPM2DE09D7444_9700
348103285,VA25612F2141,"V-COR, LLC",2012-09-14,2012-10-31,29406.46,,CONT_AWD_VA25612F2141_3600_GS27F0061X_4732
278054292,15B12121FWB150140,BCT PARTNERS LLC,2021-04-01,2021-09-30,29394.2,,CONT_AWD_15B12121FWB150140_1540_HHSN316201200074W_7529
294576076,C980,AMERISOURCEBERGEN DRUG CORP,2017-09-07,2017-09-08,29388.28,,CONT_AWD_C980_9700_SPE2DX15D1103_9700
277774655,140F0520P0057,INNOVASEA MARINE SYSTEMS CANADA INC,2020-03-03,2020-04-30,29381.0,,CONT_AWD_140F0520P0057_1448_-NONE-_-NONE-
336610512,SPE7L021V2555,EAGLE EQUIPMENT CORPORATION,2021-01-04,2021-06-21,29380.0,,CONT_AWD_SPE7L021V2555_9700_-NONE-_-NONE-
346927889,V662P91826,"PROFESSIONAL HOSPITAL SUPPLY, INC.",2008-12-05,2008-12-15,29376.48,,CONT_AWD_V662P91826_3600_VA797P0047_3600
349859022,W912EK11C0028,CONNIE M LANG,2011-02-14,2013-09-30,29370.0,,CONT_AWD_W912EK11C0028_9700_-NONE-_-NONE-
281149437,47QMCA20F04JT,FORD MOTOR CO,2020-02-10,2020-05-10,29368.0,,CONT_AWD_47QMCA20F04JT_4732_47QMCA20D0007_4732
309578846,N0010408PLD84,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2008-01-10,2008-07-28,29358.0,,CONT_AWD_N0010408PLD84_9700_-NONE-_-NONE-
278053636,15B12119PUB250065,WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION,2019-02-01,2019-09-23,29358.0,,CONT_AWD_15B12119PUB250065_1540_-NONE-_-NONE-
277349270,1238,SIGNATURE FLIGHT SUPPORT CORPORATION,2016-10-13,2016-10-13,29343.49,,CONT_AWD_1238_9700_SP060014D0023_9700
277741826,140A1623F0092,"RAVENTEK SOLUTION PARTNERS, LLC",2023-06-12,2023-08-31,29340.71,,CONT_AWD_140A1623F0092_1450_140A1620D0011_1450
298032103,FA441722F0075,SCS INTEGRATED SUPPORT SOLUTIONS LLC,2022-04-01,2022-05-31,29340.64,,CONT_AWD_FA441722F0075_9700_FA800320A0003_9700
309292663,M6739915F0010,"NEW TECH SOLUTIONS, INC.",2015-02-20,2015-03-21,29340.0,,CONT_AWD_M6739915F0010_9700_GS35F0791N_4730
346087971,V626F04437,MEDTRONIC INC,2010-06-24,2010-06-24,29330.0,,CONT_AWD_V626F04437_3600_VA797P0139_3600
292613283,AG3187D120139,MANAGEMENT & ENGINEERING TECHNOLOGIES INTERNATIONAL INC,2012-04-13,2012-04-20,29329.25,,CONT_AWD_AG3187D120139_12C2_AG3187C120004_12C2
277452953,1264WC19F0026,IMMIXTECHNOLOGY INC,2019-06-30,2020-06-29,29326.31,,CONT_AWD_1264WC19F0026_1205_GS35F0265X_4732
281105910,47QMCA18F0FLN,FCA US LLC,2018-04-25,2018-07-24,29321.0,,CONT_AWD_47QMCA18F0FLN_4732_GS30FHA004_4732
281194499,47QMCA21F0J6A,GENERAL MOTORS LLC,2021-06-16,2022-01-12,29320.0,,CONT_AWD_47QMCA21F0J6A_4732_47QMCA20D004C_4732
279836304,3376,AM GENERAL LLC,2008-04-04,2008-04-04,29318.0,,CONT_AWD_3376_9700_SPM75006D9711_9700
273069918,0013,ADVANCED C4 SOLUTIONS INC,2008-07-14,2009-07-10,29311.08,,CONT_AWD_0013_9700_N6523608D2800_9700
305547254,GSRPNNJP5965,BRASADA FORD LTD,2015-05-12,2015-11-08,29309.0,,CONT_AWD_GSRPNNJP5965_4732_GS30FCA013_4732
349201683,W9114F10P0122,IAC GMBH,2010-08-13,2010-10-18,29294.31,,CONT_AWD_W9114F10P0122_9700_-NONE-_-NONE-
299444316,GS05B1703209212,"SE FT WAYNE, LLC",2009-07-01,2009-09-30,29292.93,,CONT_AWD_GS05B1703209212_4740_GS05B17032_4740
308461416,INPDR843008581,CLEAR AIRE AUDIO,2008-09-19,2008-11-01,29292.41,,CONT_AWD_INPDR843008581_1443_-NONE-_-NONE-
315447888,SPE2D624F3NQ3,HOWMEDICA OSTEONICS CORP,2024-07-12,2024-07-17,29258.68,,CONT_AWD_SPE2D624F3NQ3_9700_SPE2DE22DA004_9700
349817711,W912DR23F0375,"MIK-LILL ENTERPRISE, LLC",2023-09-26,2024-03-25,29255.0,,CONT_AWD_W912DR23F0375_9700_W912DR23A0010_9700
347924576,VA24813P6470,VARNI ENTERPRISES INC,2013-09-25,2013-10-25,29241.66,,CONT_AWD_VA24813P6470_3600_-NONE-_-NONE-
305588688,GSRPNNLH197717,FORD MOTOR CO,2017-02-15,2017-05-16,29235.0,,CONT_AWD_GSRPNNLH197717_4732_GS30FGA005_4732
291662671,75P00119P00116,NATIONWIDE IT SERVICES INC,2019-07-01,2019-12-31,29228.08,,CONT_AWD_75P00119P00116_7570_-NONE-_-NONE-
335666891,SPE60721FDETS,GLASGOW PRESTWICK AIRPORT LIMITED,2021-05-19,2021-05-19,29218.41,,CONT_AWD_SPE60721FDETS_9700_SPE60720D0029_9700
277074005,1108,CADDO MOVERS INC,2008-10-18,2009-02-02,29210.19,,CONT_AWD_1108_9700_W9124L05D0006_9700
272391270,0003,GRAFLEX INC,2017-04-11,2017-09-29,29199.8,,CONT_AWD_0003_9700_W15QKN16D0121_9700
311675699,PSA15001492,"FEDERAL PRISON INDUSTRIES, INC",2014-12-03,2015-01-31,29176.65,,CONT_AWD_PSA15001492_959P_-NONE-_-NONE-
322610068,SPE2DX21FZ6A9,AMERISOURCEBERGEN DRUG CORP,2021-01-22,2021-01-25,29175.52,,CONT_AWD_SPE2DX21FZ6A9_9700_SPE2DX15D1017_9700
315730557,SPE2D625F61SV,"OJH SERVICES, INC.",2025-01-08,2025-01-13,29169.0,,CONT_AWD_SPE2D625F61SV_9700_SPE2DE20D7034_9700
334807699,SPE60519FVW90,"IPC (USA), INC.",2019-05-21,2019-05-23,29168.49,,CONT_AWD_SPE60519FVW90_9700_SPE60016D4539_9700
272062040,0001,DDL OMNI ENGINEERING LLC,2010-04-05,2010-09-30,29157.95,,CONT_AWD_0001_9700_N6660410D003A_9700
305581848,GSRPNNKZ6536,FCA US LLC,2016-08-22,2016-12-20,29139.0,,CONT_AWD_GSRPNNKZ6536_4732_GS30FDA003_4732
273373175,0022,"COASTLINE CONSULTING SERVICES, INC",2014-09-24,2014-11-06,29134.34,,CONT_AWD_0022_9700_W9127812D0047_9700
340889901,SPE8E924P0517,APEX PINNACLE CORP,2024-03-08,2024-12-03,29125.85,,CONT_AWD_SPE8E924P0517_9700_-NONE-_-NONE-
333305143,SPE4A718F7840,GENERAL ELECTRIC COMPANY,2018-05-17,2019-09-27,29123.5,,CONT_AWD_SPE4A718F7840_9700_SPE4AX12D9400_9700
339467349,SPE7M425V4530,"ASRC FEDERAL FACILITIES LOGISTICS, LLC",2025-07-17,2026-09-02,29116.29,,CONT_AWD_SPE7M425V4530_9700_-NONE-_-NONE-
281222592,47QMCA22F0HWQ,FORD MOTOR CO,2022-08-05,2023-05-02,29102.0,,CONT_AWD_47QMCA22F0HWQ_4732_47QMCA22D000P_4732
291031865,6923G218P000124,"FRAC 1 ENTERPRISES, INC",2018-05-30,2018-07-21,29100.0,,CONT_AWD_6923G218P000124_6938_-NONE-_-NONE-
297028325,DTDTMA5F06150,TURNBULL LLC,2006-05-22,2008-03-16,29094.78,,CONT_AWD_DTDTMA5F06150_6938_GS27F0431G_4730
322830378,SPE2DX22FNUTD,DMS PHARMACEUTICAL GROUP INC,2022-01-31,2022-02-22,29087.52,,CONT_AWD_SPE2DX22FNUTD_9700_SPE2DX15D9239_9700
296860461,DOCSB134115SU0170,UNITED MINERAL & CHEMICAL CORP,2015-03-12,2015-05-30,29077.0,,CONT_AWD_DOCSB134115SU0170_1341_-NONE-_-NONE-
299581802,GS07B1511508085,GENECOV INVESTMENTS LTD,2008-01-01,2008-09-30,29074.29,,CONT_AWD_GS07B1511508085_4740_GS07B15115_4740
275825783,0410,SCIENTIFIC RESEARCH CORPORATION,2006-04-13,2007-09-30,29052.18,,CONT_AWD_0410_9700_N6523603D5853_9700
297190746,DZ91,"CARDINAL HEALTH 200, LLC",2016-04-19,2016-04-20,29011.99,,CONT_AWD_DZ91_9700_SPM2DV11D1046_9700
347739785,VA24414P1860,MEDPIPE MAINTENANCE CORPORATION,2014-03-13,2014-03-17,29000.0,,CONT_AWD_VA24414P1860_3600_-NONE-_-NONE-
278320732,15M10218FA4100005,CELLCO PARTNERSHIP,2017-10-24,2018-10-23,28985.78,,CONT_AWD_15M10218FA4100005_1544_DJFJFBI11317_1549
305558455,GSRPNNKB5746,FCA US LLC,2016-01-20,2016-04-19,28984.0,,CONT_AWD_GSRPNNKB5746_4732_GS30FDA003_4732
272115062,0001,PRECISION SWITCHING INC,2013-04-24,2013-05-01,28980.0,,CONT_AWD_0001_9700_SPM7M812D5006_9700
310657065,N5523622F0313,"GHOSTROCK SYSTEMS DEVELOPMENT, LLC",2022-05-10,2022-06-09,28973.14,,CONT_AWD_N5523622F0313_9700_N5523621D0031_9700
294504075,C553,AMERISOURCEBERGEN DRUG CORP,2009-05-01,2009-05-01,28973.0,,CONT_AWD_C553_9700_SPM20005D2200_9700
347824012,VA24615F3952,"OMNICELL, INC.",2015-04-03,2015-08-03,28941.78,,CONT_AWD_VA24615F3952_3600_V797D30111_3600
321959773,SPE2DX20F32UZ,AMERISOURCEBERGEN DRUG CORP,2019-11-13,2019-12-05,28928.58,,CONT_AWD_SPE2DX20F32UZ_9700_SPE2DX15D2100_9700
298094575,FA460812MS026,"EAN HOLDINGS, LLC",2011-10-12,2012-01-06,28927.0,,CONT_AWD_FA460812MS026_9700_-NONE-_-NONE-
350224031,W912QG08P0180,"VINTEL OF GREENVILLE, LLC",2008-08-12,2008-10-31,28925.0,,CONT_AWD_W912QG08P0180_9700_-NONE-_-NONE-
305495372,GSRPNNHN1003,FORD MOTOR CO,2013-09-05,2013-12-04,28921.0,,CONT_AWD_GSRPNNHN1003_4732_GS30FY0058_4732
272473278,0004,KAYDON CORPORATION,2015-09-20,2015-12-21,28920.0,,CONT_AWD_0004_9700_SPE4A614D5239_9700
309873906,N0017808P1064,SOFTWARE & MORE,2007-12-20,2008-01-18,28908.0,,CONT_AWD_N0017808P1064_9700_-NONE-_-NONE-
295138590,D881,CDW GOVERNMENT LLC,2014-05-16,2014-06-13,28904.53,,CONT_AWD_D881_9700_W91QUZ07D0009_9700
343394556,STI40016M0591,"LIFESECURE, LLC",2016-09-30,2016-10-31,28898.24,,CONT_AWD_STI40016M0591_1900_-NONE-_-NONE-
301681757,GSG15BN05110,J & L AMERICA INC,2015-02-12,2015-02-19,28896.0,,CONT_AWD_GSG15BN05110_4732_GS06F0074M_4730
354208322,47QMCA26F0HCW,GENERAL MOTORS LLC,2026-01-06,2026-05-06,28885.0,,CONT_AWD_47QMCA26F0HCW_4732_47QMCA22D000Q_4732
305468563,GSRPNNGK1982,FORD MOTOR CO,2012-05-16,2012-08-14,28870.0,,CONT_AWD_GSRPNNGK1982_4732_GS30FX0082_4732
281153634,47QMCA20F086B,GENERAL MOTORS LLC,2020-03-04,2020-08-01,28867.0,,CONT_AWD_47QMCA20F086B_4732_47QMCA20D0008_4732
309242078,M6016910F0035,AARDVARK,2010-06-28,2010-07-30,28866.27,,CONT_AWD_M6016910F0035_9700_GS07F8940D_4730
276864759,0R41,"ASRC FEDERAL FACILITIES LOGISTICS, LLC",2012-10-16,2012-11-09,28852.61,,CONT_AWD_0R41_9700_SPM50004DBP24_9700
309218426,M2710015P4008,MERCANTILE CAR RENTALS LIMITED,2014-11-21,2015-02-28,28850.0,,CONT_AWD_M2710015P4008_9700_-NONE-_-NONE-
278205001,15DD0S20F00001664,"METROPOLITAN INTERPRETERS & TRANSLATORS, INC.",2020-06-24,2020-08-02,28849.06,,CONT_AWD_15DD0S20F00001664_1524_15DDHQ19D00000005_1524
280330301,36C25923P0523,LOVELL GOVERNMENT SERVICES INC.,2023-03-13,2023-04-13,28836.68,,CONT_AWD_36C25923P0523_3600_-NONE-_-NONE-
299208723,GS03B0835211120,PREFERRED DEVELOPMENT LLC,2011-04-01,2011-09-30,28836.14,,CONT_AWD_GS03B0835211120_4740_GS03B08352_4740
278377745,15UPET22F00001034,LARRY KONG,2022-09-21,2022-10-21,28830.42,,CONT_AWD_15UPET22F00001034_1542_15UC0C20D00001738_1542
335962869,SPE60723FAC7B,AML GLOBAL LIMITED,2022-10-13,2022-10-13,28829.53,,CONT_AWD_SPE60723FAC7B_9700_SPE60720D0005_9700
277114701,1147,TC & S/F-W LLC,2013-09-30,2014-09-22,28829.42,,CONT_AWD_1147_9700_W911S712D0002_9700
281073393,47PM0525F0125,"SERVICE DISABLED VETERANS BUSINESS ASSOCIATION, INC.",2025-06-01,2026-05-31,28824.08,,CONT_AWD_47PM0525F0125_4740_47PM0523D0006_4740
307417222,HSCETE11F00180,"AVAYA FEDERAL SOLUTIONS, INC",2011-09-22,2012-03-21,28817.0,,CONT_AWD_HSCETE11F00180_7012_DJA10E000137_1560
311446832,NNX17DA65P,AVGROUP INC,2017-05-12,2017-05-16,28815.0,,CONT_AWD_NNX17DA65P_8000_-NONE-_-NONE-
306752150,HHSI241200910170P,SANFORD BISMARCK,2008-09-29,2009-09-30,28800.0,,CONT_AWD_HHSI241200910170P_7527_-NONE-_-NONE-
294614324,CC02,AMERISOURCEBERGEN DRUG CORP,2014-04-10,2014-04-11,28797.02,,CONT_AWD_CC02_9700_SPM20005D1007_9700
333668658,SPE4A723V2873,FBC ENTERPRISES LLC,2023-06-28,2024-09-10,28795.1,,CONT_AWD_SPE4A723V2873_9700_-NONE-_-NONE-
273629785,0033,"URS GROUP, INC.",2005-08-08,2010-06-30,28754.88,,CONT_AWD_0033_9700_W9128F04D0001_9700
299702957,GS09B0121311031,HERNANDEZ FAMILY TRUST,2011-01-01,2011-09-30,28749.4,,CONT_AWD_GS09B0121311031_4740_GS09B01213_4740
307763051,HSFEHQ09P1541,ALLIANCE MATERIAL HANDLING INC,2009-09-28,2009-11-30,28749.0,,CONT_AWD_HSFEHQ09P1541_7022_-NONE-_-NONE-
331788619,SPE4A618V521T,"ECHELON SUPPLY AND SERVICE, INC.",2018-09-17,2019-07-15,28744.8,,CONT_AWD_SPE4A618V521T_9700_-NONE-_-NONE-
310968705,N6600118F0936,G. C. MICRO CORPORATION,2018-09-20,2018-12-20,28711.3,,CONT_AWD_N6600118F0936_9700_NNG15SC75B_8000
306392342,HC101312F8282,"AT&T ENTERPRISES, LLC",2012-01-26,2020-05-30,28704.0,,CONT_AWD_HC101312F8282_9700_GS00T07NSD0041_4735
339455945,SPE7M424V4820,"PIONEER INDUSTRIES, LLC",2024-09-20,2025-03-12,28690.8,,CONT_AWD_SPE7M424V4820_9700_-NONE-_-NONE-
295642037,DJBBMAKVP510063,"W.W. GRAINGER, INC.",2011-09-28,2011-09-30,28684.44,,CONT_AWD_DJBBMAKVP510063_1540_GS06F0007J_4730
280602720,4013,COASTAL MANAGEMENT SOLUTIONS INC.,2008-01-07,2008-06-12,28666.8,,CONT_AWD_4013_9700_W912JB06D4013_9700
313702387,SPE2D424F14L6,"GAUMARD SCIENTIFIC CO, INC",2024-08-19,2024-10-01,28665.3,,CONT_AWD_SPE2D424F14L6_9700_SPE2DH20D0042_9700
306619666,HHSD2002007F22483,DELL MARKETING L.P.,2007-08-08,2007-09-30,28663.05,,CONT_AWD_HHSD2002007F22483_7523_HHSP23320054111EB_7555
309387145,MG44,HP INC.,2015-09-24,2015-10-21,28662.0,,CONT_AWD_MG44_9700_FA877110A0601_9700
291800675,8093,"SIENNA PRODUCE, LLC",2008-04-02,2008-04-02,28651.0,,CONT_AWD_8093_9700_SPM30008AGB78_9700
298125594,FA465408P0016,"BAUER, INC.",2008-09-27,2009-01-26,28650.0,,CONT_AWD_FA465408P0016_9700_-NONE-_-NONE-
339097315,SPE7M125F1758,EVAC NORTH AMERICA INC,2025-04-24,2025-08-04,28645.56,,CONT_AWD_SPE7M125F1758_9700_SPE7MX22D0021_9700
338408555,SPE7M017VA516,"ASRC FEDERAL FACILITIES LOGISTICS, LLC",2017-07-05,2018-02-26,28639.0,,CONT_AWD_SPE7M017VA516_9700_-NONE-_-NONE-
317109291,SPE2DB25FG2GC,AMERISOURCEBERGEN DRUG CORP,2025-05-09,2025-05-12,28637.22,,CONT_AWD_SPE2DB25FG2GC_9700_SPE2DB22D1017_9700
348707268,VA69D14J0844,"DEPUY ORTHOPAEDICS, INC.",2013-12-03,2014-01-03,28635.0,,CONT_AWD_VA69D14J0844_3600_VA797P0263_3600
273107163,0014,PCR ENVIRONMENTAL INC,2008-06-09,2008-12-09,28634.0,,CONT_AWD_0014_9700_N6274206D1883_9700
298129531,FA466108P0132,LITE CART CORP,2008-08-14,2009-05-15,28628.0,,CONT_AWD_FA466108P0132_9700_-NONE-_-NONE-
338995224,SPE7M121P0044,"GENERAL DYNAMICS-OTS, INC.",2020-10-16,2022-02-18,28608.75,,CONT_AWD_SPE7M121P0044_9700_-NONE-_-NONE-
311419206,NNL12AQ14P,FRONTGRADE TECHNOLOGIES INC.,2012-08-02,2013-04-29,28604.0,,CONT_AWD_NNL12AQ14P_8000_-NONE-_-NONE-
296658659,DJU4500524704,FREEDOM FIRE PROTECTION INC.,2016-04-18,2016-05-31,28580.0,,CONT_AWD_DJU4500524704_1540_-NONE-_-NONE-
